Start,Stop,Midpoint
"(87, 118)","(29, 111)","(61, 112)"
"(225, 240)","(194, 131)","(208, 187)"
"(41, 127)","(191, 46)","(105, 76)"
"(20, 63)","(251, 56)","(134, 58)"
"(5, 96)","(210, 126)","(120, 98)"
"(160, 163)","(48, 44)","(109, 99)"
"(112, 144)","(72, 178)","(87, 156)"
"(226, 173)","(121, 175)","(175, 176)"
"(129, 67)","(47, 204)","(85, 132)"
"(222, 62)","(103, 154)","(147, 92)"
"(31, 0)","(21, 86)","(26, 43)"
"(158, 147)","(104, 149)","(131, 148)"
"(133, 168)","(146, 43)","(145, 110)"
"(237, 74)","(97, 65)","(166, 71)"
"(23, 157)","(155, 40)","(104, 114)"
"(123, 69)","(158, 106)","(146, 82)"
"(187, 162)","(255, 85)","(209, 112)"
"(136, 81)","(156, 108)","(151, 89)"
"(139, 62)","(72, 108)","(103, 82)"
"(76, 93)","(37, 179)","(57, 136)"
"(115, 101)","(25, 40)","(59, 82)"
"(196, 194)","(141, 254)","(161, 216)"
"(25, 133)","(55, 49)","(38, 89)"
"(41, 86)","(21, 51)","(37, 63)"
"(154, 187)","(15, 254)","(79, 215)"
"(24, 249)","(28, 28)","(27, 140)"
"(36, 103)","(6, 216)","(28, 166)"
"(85, 74)","(97, 146)","(93, 108)"
"(33, 207)","(166, 243)","(105, 219)"
"(219, 52)","(131, 206)","(190, 144)"
"(48, 5)","(53, 36)","(52, 19)"
"(196, 37)","(209, 11)","(202, 24)"
"(142, 163)","(19, 81)","(77, 126)"
"(68, 124)","(116, 168)","(97, 141)"
"(128, 163)","(181, 114)","(141, 125)"
"(140, 115)","(108, 218)","(133, 175)"
"(215, 89)","(50, 146)","(121, 106)"
"(124, 100)","(166, 169)","(157, 122)"
"(35, 85)","(200, 30)","(117, 57)"
"(179, 246)","(185, 143)","(184, 197)"
"(169, 117)","(129, 27)","(151, 70)"
"(99, 226)","(237, 113)","(163, 165)"
"(218, 191)","(181, 225)","(191, 199)"
"(221, 52)","(122, 202)","(190, 145)"
"(72, 223)","(224, 244)","(152, 229)"
"(8, 33)","(69, 124)","(43, 74)"
"(125, 122)","(7, 248)","(64, 183)"
"(241, 248)","(53, 235)","(141, 248)"
"(226, 46)","(217, 144)","(221, 94)"
"(119, 78)","(170, 127)","(157, 90)"
"(143, 239)","(196, 22)","(150, 112)"
"(38, 52)","(103, 247)","(83, 137)"
"(175, 48)","(4, 5)","(92, 24)"
"(12, 142)","(22, 63)","(17, 103)"
"(7, 193)","(16, 215)","(16, 199)"
"(150, 51)","(159, 224)","(156, 136)"
"(161, 73)","(10, 194)","(84, 132)"
"(112, 11)","(240, 90)","(154, 72)"
"(219, 30)","(217, 87)","(219, 59)"
"(225, 234)","(154, 240)","(188, 235)"
"(61, 37)","(24, 228)","(33, 123)"
"(154, 68)","(141, 10)","(146, 41)"
"(60, 221)","(76, 168)","(67, 194)"
"(172, 188)","(61, 248)","(125, 226)"
"(109, 245)","(147, 74)","(108, 141)"
"(248, 66)","(118, 141)","(199, 119)"
"(75, 234)","(251, 48)","(170, 148)"
"(66, 35)","(173, 160)","(113, 104)"
"(66, 113)","(143, 66)","(99, 84)"
"(19, 166)","(111, 213)","(55, 199)"
"(144, 172)","(36, 61)","(80, 127)"
"(233, 38)","(40, 240)","(111, 113)"
"(74, 106)","(128, 106)","(101, 106)"
"(36, 168)","(54, 251)","(41, 213)"
"(130, 84)","(138, 8)","(138, 50)"
"(75, 240)","(91, 103)","(77, 166)"
"(181, 210)","(245, 195)","(206, 196)"
"(110, 164)","(60, 239)","(94, 210)"
"(135, 20)","(235, 77)","(185, 48)"
"(129, 236)","(114, 11)","(130, 120)"
"(251, 50)","(173, 59)","(209, 51)"
"(121, 161)","(147, 135)","(134, 148)"
"(241, 4)","(252, 32)","(249, 15)"
"(220, 198)","(135, 230)","(170, 206)"
"(70, 173)","(232, 22)","(138, 85)"
"(7, 192)","(34, 90)","(21, 142)"
"(254, 253)","(40, 198)","(166, 207)"
"(181, 130)","(196, 207)","(187, 170)"
"(45, 87)","(215, 236)","(125, 166)"
"(201, 181)","(70, 101)","(115, 162)"
"(0, 83)","(91, 16)","(53, 57)"
"(167, 122)","(41, 8)","(132, 37)"
"(185, 162)","(233, 217)","(212, 186)"
"(189, 51)","(187, 184)","(188, 117)"
"(198, 73)","(55, 113)","(128, 94)"
"(51, 6)","(83, 148)","(80, 64)"
"(150, 72)","(165, 10)","(158, 42)"
"(204, 50)","(75, 28)","(133, 46)"
"(69, 67)","(192, 137)","(124, 108)"
"(147, 127)","(248, 242)","(187, 195)"
"(216, 133)","(188, 53)","(213, 82)"
"(189, 156)","(33, 199)","(110, 176)"
"(89, 77)","(28, 177)","(60, 128)"
"(194, 200)","(110, 124)","(147, 167)"
"(80, 17)","(8, 192)","(34, 94)"
"(9, 106)","(240, 17)","(130, 67)"
"(42, 2)","(29, 174)","(38, 90)"
"(114, 227)","(85, 14)","(99, 121)"
"(162, 13)","(99, 8)","(130, 11)"
"(218, 105)","(107, 15)","(153, 70)"
"(231, 159)","(188, 21)","(222, 78)"
"(131, 25)","(44, 8)","(81, 23)"
"(201, 164)","(122, 196)","(152, 170)"
"(13, 128)","(195, 46)","(100, 83)"
"(113, 153)","(245, 235)","(180, 193)"
"(191, 141)","(79, 169)","(137, 157)"
"(155, 20)","(250, 36)","(199, 31)"
"(210, 202)","(98, 211)","(154, 206)"
"(245, 5)","(3, 5)","(124, 5)"
"(51, 228)","(27, 111)","(30, 179)"
"(58, 76)","(77, 58)","(66, 66)"
"(6, 2)","(79, 227)","(58, 99)"
"(60, 104)","(93, 176)","(83, 133)"
"(181, 161)","(164, 200)","(172, 180)"
"(10, 3)","(87, 202)","(53, 98)"
"(163, 132)","(96, 195)","(138, 172)"
"(126, 69)","(190, 136)","(166, 94)"
"(179, 124)","(114, 83)","(139, 111)"
"(195, 55)","(236, 148)","(223, 94)"
"(62, 248)","(187, 206)","(123, 226)"
"(85, 80)","(253, 54)","(170, 68)"
"(101, 249)","(141, 192)","(120, 220)"
"(153, 148)","(192, 134)","(173, 142)"
"(61, 137)","(87, 217)","(78, 173)"
"(93, 28)","(171, 163)","(151, 76)"
"(241, 131)","(176, 129)","(208, 131)"
"(138, 1)","(192, 232)","(164, 117)"
"(11, 200)","(48, 76)","(21, 130)"
"(84, 222)","(143, 122)","(117, 176)"
"(146, 190)","(210, 221)","(188, 195)"
"(42, 97)","(188, 243)","(119, 166)"
"(211, 68)","(5, 198)","(98, 123)"
"(40, 69)","(88, 198)","(76, 121)"
"(123, 135)","(65, 141)","(94, 138)"
"(0, 64)","(247, 110)","(114, 96)"
"(23, 33)","(252, 170)","(140, 99)"
"(11, 50)","(76, 90)","(39, 74)"
"(246, 169)","(10, 193)","(121, 174)"
"(156, 79)","(139, 143)","(145, 108)"
"(49, 124)","(32, 24)","(41, 74)"
"(134, 72)","(157, 237)","(133, 166)"
"(159, 218)","(124, 242)","(136, 224)"
"(201, 35)","(184, 31)","(193, 33)"
"(178, 60)","(116, 108)","(146, 83)"
"(95, 234)","(28, 161)","(58, 201)"
"(63, 98)","(176, 118)","(120, 107)"
"(209, 147)","(41, 238)","(109, 176)"
"(171, 150)","(233, 220)","(202, 185)"
"(47, 200)","(50, 71)","(50, 137)"
"(26, 210)","(103, 88)","(77, 162)"
"(118, 143)","(149, 241)","(142, 183)"
"(107, 200)","(206, 30)","(129, 88)"
"(141, 246)","(74, 131)","(104, 192)"
"(136, 246)","(93, 215)","(109, 236)"
"(83, 189)","(137, 85)","(106, 133)"
"(129, 238)","(159, 56)","(149, 152)"
"(202, 50)","(109, 42)","(156, 46)"
"(85, 90)","(205, 236)","(141, 167)"
"(110, 134)","(58, 22)","(84, 78)"
"(216, 47)","(95, 86)","(147, 58)"
"(62, 127)","(1, 170)","(25, 142)"
"(161, 32)","(14, 2)","(81, 24)"
"(56, 167)","(148, 213)","(98, 194)"
"(175, 110)","(105, 6)","(147, 51)"
"(76, 115)","(255, 208)","(150, 177)"
"(155, 55)","(198, 10)","(173, 29)"
"(185, 221)","(62, 183)","(123, 203)"
"(26, 56)","(44, 110)","(37, 81)"
"(37, 116)","(189, 156)","(117, 132)"
"(237, 79)","(157, 35)","(205, 49)"
"(236, 210)","(199, 9)","(223, 104)"
"(137, 184)","(109, 199)","(128, 196)"
"(105, 234)","(137, 107)","(133, 183)"
"(139, 106)","(235, 1)","(167, 34)"
"(94, 10)","(226, 249)","(189, 100)"
"(72, 208)","(199, 249)","(137, 227)"
"(235, 240)","(29, 95)","(134, 166)"
"(88, 67)","(200, 244)","(133, 166)"
"(167, 118)","(227, 4)","(179, 43)"
"(34, 231)","(121, 78)","(77, 154)"
"(11, 7)","(163, 226)","(77, 126)"
"(214, 172)","(70, 222)","(150, 205)"
"(191, 80)","(106, 231)","(163, 170)"
"(181, 26)","(123, 72)","(155, 52)"
"(51, 58)","(238, 14)","(149, 41)"
"(176, 141)","(126, 159)","(146, 145)"
"(88, 120)","(161, 70)","(124, 95)"
"(40, 53)","(54, 96)","(45, 76)"
"(49, 82)","(8, 199)","(28, 140)"
"(207, 125)","(92, 224)","(151, 176)"
"(205, 200)","(74, 29)","(108, 146)"
"(24, 118)","(204, 176)","(104, 157)"
"(247, 103)","(13, 125)","(123, 107)"
"(202, 217)","(131, 155)","(167, 186)"
"(163, 191)","(202, 16)","(175, 96)"
"(191, 88)","(205, 234)","(196, 163)"
"(40, 127)","(196, 85)","(110, 98)"
"(77, 63)","(32, 166)","(44, 104)"
"(36, 118)","(41, 148)","(36, 135)"
"(3, 67)","(2, 116)","(2, 91)"
"(238, 55)","(17, 29)","(124, 46)"
"(113, 149)","(143, 202)","(134, 169)"
"(21, 24)","(54, 190)","(38, 106)"
"(59, 141)","(133, 2)","(96, 72)"
"(11, 27)","(187, 219)","(91, 131)"
"(47, 79)","(98, 80)","(72, 80)"
"(27, 190)","(180, 67)","(98, 123)"
"(109, 28)","(198, 23)","(156, 28)"
"(22, 124)","(247, 120)","(135, 126)"
"(195, 224)","(201, 159)","(195, 189)"
"(187, 246)","(19, 228)","(96, 245)"
"(186, 134)","(66, 127)","(128, 129)"
"(139, 200)","(146, 152)","(144, 178)"
"(66, 73)","(223, 177)","(152, 117)"
"(2, 79)","(59, 146)","(27, 116)"
"(168, 124)","(139, 120)","(152, 124)"
"(122, 56)","(16, 89)","(65, 68)"
"(140, 134)","(186, 31)","(152, 72)"
"(73, 109)","(77, 218)","(77, 161)"
"(173, 197)","(131, 163)","(154, 178)"
"(235, 209)","(220, 49)","(225, 132)"
"(28, 8)","(14, 245)","(21, 126)"
"(172, 253)","(8, 169)","(86, 215)"
"(22, 96)","(149, 240)","(103, 150)"
"(250, 244)","(47, 13)","(178, 99)"
"(12, 61)","(61, 29)","(35, 44)"
"(3, 6)","(184, 207)","(76, 124)"
"(187, 195)","(175, 15)","(176, 110)"
"(177, 247)","(189, 133)","(185, 192)"
"(65, 236)","(120, 17)","(78, 112)"
"(221, 193)","(221, 92)","(221, 143)"
"(209, 17)","(222, 191)","(220, 99)"
"(41, 227)","(25, 66)","(28, 152)"
"(170, 41)","(104, 247)","(111, 118)"
"(240, 129)","(59, 172)","(168, 170)"
"(202, 116)","(165, 206)","(188, 165)"
"(190, 61)","(78, 126)","(129, 88)"
"(231, 169)","(226, 253)","(227, 210)"
"(207, 157)","(123, 146)","(163, 154)"
"(177, 177)","(57, 192)","(110, 177)"
"(147, 9)","(246, 244)","(194, 129)"
"(201, 74)","(77, 201)","(111, 109)"
"(150, 235)","(180, 10)","(165, 123)"
"(105, 16)","(115, 219)","(109, 118)"
"(156, 20)","(88, 81)","(132, 60)"
"(217, 145)","(223, 250)","(221, 196)"
"(112, 122)","(113, 149)","(112, 136)"
"(244, 23)","(156, 192)","(209, 116)"
"(106, 150)","(34, 42)","(61, 105)"
"(30, 86)","(225, 196)","(108, 160)"
"(124, 120)","(109, 63)","(114, 94)"
"(222, 83)","(45, 43)","(135, 62)"
"(24, 253)","(113, 194)","(54, 209)"
"(122, 220)","(219, 120)","(163, 163)"
"(242, 44)","(188, 9)","(211, 31)"
"(0, 218)","(95, 50)","(35, 122)"
"(48, 209)","(66, 74)","(57, 142)"
"(207, 155)","(71, 174)","(148, 173)"
"(128, 12)","(4, 83)","(80, 61)"
"(132, 112)","(98, 176)","(106, 135)"
"(90, 15)","(162, 127)","(146, 51)"
"(101, 75)","(248, 173)","(184, 114)"
"(187, 148)","(43, 186)","(121, 173)"
"(151, 145)","(193, 234)","(175, 186)"
"(99, 28)","(140, 243)","(122, 133)"
"(34, 89)","(48, 10)","(41, 50)"
"(106, 123)","(251, 227)","(167, 186)"
"(98, 81)","(86, 219)","(90, 148)"
"(216, 179)","(137, 90)","(190, 121)"
"(210, 142)","(251, 168)","(231, 154)"
"(85, 195)","(209, 250)","(163, 206)"
"(215, 36)","(77, 133)","(145, 83)"
"(70, 1)","(108, 227)","(82, 121)"
"(21, 242)","(101, 70)","(75, 170)"
"(62, 65)","(202, 196)","(105, 157)"
"(158, 178)","(145, 248)","(145, 206)"
"(31, 42)","(130, 150)","(84, 92)"
"(4, 37)","(255, 158)","(129, 98)"
"(138, 3)","(118, 117)","(138, 70)"
"(6, 178)","(243, 127)","(108, 136)"
"(127, 69)","(71, 76)","(100, 73)"
"(194, 55)","(202, 153)","(198, 104)"
"(54, 68)","(86, 8)","(74, 42)"
"(115, 223)","(161, 63)","(155, 160)"
"(88, 163)","(178, 69)","(121, 104)"
"(178, 47)","(115, 137)","(140, 85)"
"(189, 155)","(44, 195)","(117, 175)"
"(65, 7)","(91, 112)","(79, 58)"
"(115, 223)","(79, 72)","(90, 155)"
"(144, 24)","(232, 134)","(169, 98)"
"(89, 236)","(126, 83)","(103, 155)"
"(137, 73)","(130, 160)","(130, 113)"
"(198, 97)","(107, 105)","(150, 98)"
"(65, 205)","(105, 33)","(77, 111)"
"(230, 21)","(147, 115)","(162, 41)"
"(86, 11)","(126, 183)","(94, 109)"
"(230, 230)","(19, 219)","(125, 224)"
"(219, 165)","(125, 61)","(186, 99)"
"(97, 22)","(77, 222)","(77, 112)"
"(25, 230)","(216, 94)","(87, 129)"
"(101, 204)","(82, 120)","(93, 161)"
"(149, 252)","(89, 210)","(126, 224)"
"(157, 53)","(66, 109)","(126, 95)"
"(254, 58)","(123, 150)","(202, 117)"
"(136, 99)","(23, 234)","(77, 164)"
"(123, 8)","(202, 145)","(156, 83)"
"(37, 206)","(41, 255)","(41, 228)"
"(132, 18)","(233, 6)","(187, 17)"
"(250, 121)","(250, 162)","(250, 141)"
"(184, 119)","(158, 14)","(161, 77)"
"(2, 125)","(12, 156)","(4, 143)"
"(210, 38)","(239, 71)","(222, 57)"
"(238, 4)","(32, 151)","(142, 84)"
"(30, 36)","(156, 84)","(98, 55)"
"(169, 34)","(84, 146)","(129, 92)"
"(126, 235)","(40, 65)","(86, 147)"
"(254, 88)","(62, 254)","(168, 181)"
"(251, 9)","(157, 186)","(210, 103)"
"(163, 119)","(193, 165)","(169, 151)"
"(198, 126)","(76, 239)","(141, 186)"
"(150, 108)","(194, 55)","(160, 70)"
"(241, 183)","(8, 186)","(124, 184)"
"(38, 132)","(110, 174)","(78, 149)"
"(130, 244)","(15, 44)","(83, 134)"
"(220, 97)","(37, 218)","(144, 173)"
"(33, 21)","(114, 223)","(77, 118)"
"(217, 38)","(214, 132)","(216, 84)"
"(214, 27)","(78, 147)","(143, 84)"
"(185, 67)","(123, 172)","(170, 135)"
"(195, 137)","(43, 23)","(135, 64)"
"(90, 215)","(28, 241)","(49, 218)"
"(122, 241)","(233, 31)","(196, 155)"
"(105, 64)","(97, 175)","(100, 118)"
"(135, 96)","(196, 88)","(161, 88)"
"(85, 83)","(13, 194)","(34, 123)"
"(155, 102)","(148, 112)","(150, 105)"
"(120, 69)","(92, 253)","(103, 158)"
"(105, 208)","(231, 39)","(131, 87)"
"(211, 66)","(102, 123)","(145, 83)"
"(166, 108)","(198, 136)","(185, 119)"
"(249, 79)","(229, 197)","(229, 128)"
"(234, 46)","(170, 189)","(205, 120)"
"(47, 148)","(194, 112)","(125, 135)"
"(172, 132)","(85, 242)","(140, 198)"
"(69, 101)","(126, 174)","(94, 141)"
"(89, 19)","(62, 174)","(79, 100)"
"(75, 7)","(242, 2)","(157, 3)"
"(248, 208)","(87, 246)","(157, 216)"
"(64, 22)","(204, 155)","(153, 69)"
"(167, 8)","(195, 237)","(176, 127)"
"(49, 250)","(154, 191)","(110, 229)"
"(60, 138)","(127, 26)","(87, 76)"
"(148, 87)","(74, 183)","(98, 122)"
"(168, 174)","(156, 60)","(161, 118)"
"(195, 223)","(173, 42)","(176, 141)"
"(83, 168)","(219, 53)","(129, 89)"
"(63, 25)","(39, 136)","(51, 80)"
"(191, 152)","(147, 47)","(170, 99)"
"(31, 246)","(146, 170)","(77, 197)"
"(172, 11)","(171, 155)","(170, 82)"
"(74, 119)","(121, 91)","(84, 92)"
"(155, 35)","(25, 162)","(106, 114)"
"(172, 178)","(142, 224)","(159, 203)"
"(220, 93)","(69, 26)","(136, 68)"
"(70, 99)","(46, 254)","(67, 185)"
"(53, 53)","(26, 107)","(38, 78)"
"(19, 63)","(183, 148)","(107, 99)"
"(202, 47)","(137, 193)","(175, 125)"
"(9, 239)","(229, 54)","(97, 125)"
"(34, 68)","(143, 95)","(79, 91)"
"(100, 69)","(102, 72)","(100, 71)"
"(71, 174)","(25, 190)","(45, 179)"
"(141, 53)","(54, 80)","(91, 60)"
"(7, 18)","(112, 244)","(75, 115)"
"(142, 163)","(24, 247)","(76, 198)"
"(95, 17)","(144, 154)","(114, 91)"
"(116, 220)","(227, 179)","(163, 191)"
"(160, 99)","(84, 105)","(119, 99)"
"(14, 107)","(133, 208)","(84, 147)"
"(201, 193)","(65, 56)","(109, 149)"
"(15, 53)","(57, 191)","(21, 137)"
"(175, 29)","(110, 141)","(142, 84)"
"(21, 95)","(203, 139)","(111, 118)"
"(22, 212)","(202, 94)","(88, 129)"
"(130, 231)","(183, 136)","(151, 178)"
"(56, 151)","(82, 36)","(71, 96)"
"(0, 195)","(137, 151)","(49, 154)"
"(77, 52)","(57, 200)","(76, 135)"
"(113, 231)","(79, 198)","(94, 217)"
"(226, 151)","(49, 74)","(151, 99)"
"(0, 189)","(167, 22)","(98, 120)"
"(165, 72)","(23, 114)","(99, 98)"
"(107, 92)","(120, 58)","(114, 76)"
"(213, 6)","(239, 204)","(223, 108)"
"(34, 66)","(118, 173)","(76, 119)"
"(240, 42)","(51, 215)","(121, 104)"
"(144, 32)","(67, 189)","(109, 114)"
"(179, 157)","(97, 34)","(151, 83)"
"(176, 138)","(100, 179)","(150, 170)"
"(88, 215)","(30, 186)","(58, 202)"
"(201, 184)","(165, 20)","(186, 99)"
"(64, 0)","(58, 101)","(60, 49)"
"(31, 135)","(218, 1)","(123, 67)"
"(30, 213)","(211, 114)","(130, 173)"
"(58, 115)","(24, 225)","(31, 160)"
"(47, 107)","(128, 176)","(91, 138)"
"(174, 138)","(68, 49)","(113, 102)"
"(80, 127)","(252, 108)","(168, 120)"
"(221, 54)","(105, 255)","(179, 170)"
"(101, 3)","(143, 163)","(114, 91)"
"(65, 192)","(201, 114)","(150, 170)"
"(143, 160)","(10, 17)","(78, 87)"
"(242, 24)","(59, 91)","(151, 58)"
"(126, 155)","(107, 221)","(109, 180)"
"(85, 105)","(232, 36)","(152, 64)"
"(57, 44)","(153, 48)","(105, 46)"
"(114, 167)","(107, 82)","(109, 126)"
"(82, 228)","(220, 65)","(164, 160)"
"(205, 238)","(34, 204)","(135, 206)"
"(44, 13)","(189, 44)","(121, 24)"
"(114, 20)","(144, 97)","(138, 49)"
"(157, 202)","(91, 222)","(119, 207)"
"(225, 227)","(108, 237)","(171, 236)"
"(24, 82)","(171, 164)","(113, 107)"
"(78, 6)","(97, 176)","(81, 97)"
"(168, 35)","(197, 53)","(180, 46)"
"(105, 217)","(170, 229)","(135, 225)"
"(247, 186)","(61, 62)","(115, 163)"
"(19, 106)","(39, 24)","(38, 74)"
"(59, 159)","(187, 118)","(120, 136)"
"(199, 228)","(132, 138)","(166, 183)"
"(21, 104)","(230, 208)","(117, 164)"
"(71, 80)","(125, 222)","(90, 159)"
"(156, 134)","(86, 91)","(127, 107)"
"(196, 17)","(11, 28)","(105, 24)"
"(206, 98)","(146, 194)","(176, 146)"
"(93, 2)","(181, 155)","(151, 64)"
"(148, 171)","(191, 246)","(179, 199)"
"(17, 143)","(236, 249)","(119, 203)"
"(251, 68)","(209, 103)","(234, 89)"
"(113, 214)","(207, 197)","(160, 206)"
"(55, 42)","(216, 189)","(103, 148)"
"(166, 20)","(141, 165)","(147, 86)"
"(36, 211)","(242, 50)","(115, 107)"
"(133, 104)","(145, 171)","(135, 141)"
"(11, 229)","(248, 97)","(139, 173)"
"(0, 48)","(130, 2)","(67, 27)"
"(234, 91)","(61, 116)","(140, 96)"
"(180, 15)","(233, 183)","(201, 104)"
"(112, 31)","(164, 3)","(144, 23)"
"(75, 250)","(178, 152)","(133, 208)"
"(233, 31)","(184, 24)","(206, 30)"
"(59, 236)","(74, 24)","(76, 137)"
"(205, 55)","(123, 244)","(167, 152)"
"(195, 44)","(185, 126)","(188, 83)"
"(48, 109)","(105, 175)","(83, 135)"
"(165, 206)","(187, 243)","(178, 222)"
"(2, 249)","(227, 39)","(97, 127)"
"(0, 51)","(5, 97)","(1, 75)"
"(50, 194)","(155, 180)","(101, 186)"
"(219, 252)","(95, 22)","(189, 105)"
"(133, 54)","(10, 7)","(80, 22)"
"(138, 162)","(19, 249)","(72, 199)"
"(166, 231)","(144, 140)","(158, 183)"
"(120, 75)","(244, 19)","(182, 47)"
"(72, 170)","(220, 73)","(122, 98)"
"(45, 26)","(132, 36)","(93, 26)"
"(226, 42)","(32, 17)","(128, 31)"
"(168, 154)","(178, 196)","(174, 174)"
"(64, 3)","(216, 245)","(109, 155)"
"(129, 159)","(127, 67)","(129, 112)"
"(225, 125)","(13, 42)","(110, 93)"
"(100, 254)","(180, 224)","(142, 241)"
"(22, 96)","(49, 53)","(38, 77)"
"(228, 51)","(231, 129)","(231, 88)"
"(207, 108)","(74, 228)","(151, 178)"
"(60, 171)","(19, 91)","(44, 127)"
"(159, 53)","(64, 183)","(108, 114)"
"(67, 146)","(12, 5)","(41, 74)"
"(101, 47)","(75, 116)","(84, 77)"
"(110, 20)","(145, 211)","(122, 121)"
"(32, 13)","(196, 252)","(100, 146)"
"(46, 30)","(175, 183)","(88, 129)"
"(197, 189)","(16, 38)","(91, 129)"
"(74, 108)","(203, 153)","(132, 137)"
"(215, 216)","(243, 24)","(227, 118)"
"(104, 255)","(92, 1)","(99, 127)"
"(155, 76)","(77, 96)","(118, 88)"
"(203, 61)","(83, 202)","(119, 107)"
"(69, 171)","(41, 96)","(54, 135)"
"(223, 6)","(72, 5)","(148, 5)"
"(0, 187)","(138, 140)","(59, 154)"
"(14, 63)","(230, 175)","(142, 99)"
"(236, 128)","(116, 9)","(161, 84)"
"(220, 229)","(145, 71)","(198, 135)"
"(30, 217)","(69, 183)","(43, 194)"
"(123, 79)","(236, 116)","(178, 99)"
"(143, 38)","(183, 32)","(160, 32)"
"(87, 203)","(233, 26)","(132, 87)"
"(243, 86)","(92, 184)","(179, 146)"
"(185, 184)","(83, 89)","(112, 159)"
"(84, 108)","(51, 247)","(71, 181)"
"(186, 189)","(110, 236)","(145, 209)"
"(223, 252)","(242, 241)","(238, 252)"
"(153, 7)","(211, 118)","(160, 84)"
"(35, 7)","(150, 45)","(94, 24)"
"(19, 156)","(254, 66)","(122, 97)"
"(194, 89)","(149, 133)","(179, 118)"
"(59, 118)","(32, 55)","(51, 81)"
"(101, 219)","(156, 3)","(113, 96)"
"(94, 186)","(122, 130)","(103, 153)"
"(241, 128)","(2, 254)","(109, 178)"
"(149, 213)","(151, 211)","(150, 212)"
"(16, 111)","(6, 35)","(10, 74)"
"(171, 207)","(177, 215)","(172, 213)"
"(127, 128)","(228, 242)","(175, 187)"
"(19, 169)","(188, 48)","(109, 114)"
"(71, 246)","(101, 75)","(77, 152)"
"(151, 219)","(28, 89)","(99, 145)"
"(236, 160)","(222, 101)","(225, 135)"
"(82, 141)","(97, 17)","(84, 74)"
"(75, 211)","(33, 155)","(43, 194)"
"(223, 216)","(123, 166)","(174, 190)"
"(66, 199)","(172, 139)","(123, 173)"
"(205, 234)","(200, 185)","(205, 207)"
"(77, 200)","(245, 10)","(141, 85)"
"(10, 141)","(71, 13)","(38, 75)"
"(45, 137)","(43, 244)","(42, 189)"
"(31, 54)","(66, 235)","(51, 142)"
"(74, 11)","(17, 103)","(41, 52)"
"(253, 165)","(172, 106)","(215, 133)"
"(21, 32)","(117, 254)","(82, 130)"
"(181, 148)","(125, 45)","(156, 94)"
"(76, 242)","(186, 59)","(108, 128)"
"(69, 169)","(142, 192)","(109, 177)"
"(64, 29)","(200, 196)","(108, 136)"
"(139, 33)","(247, 37)","(195, 33)"
"(8, 120)","(206, 171)","(99, 153)"
"(241, 194)","(209, 58)","(224, 127)"
"(223, 55)","(110, 186)","(190, 144)"
"(118, 216)","(181, 242)","(149, 229)"
"(16, 150)","(247, 41)","(108, 72)"
"(105, 254)","(233, 75)","(175, 171)"
"(5, 193)","(5, 3)","(5, 98)"
"(197, 89)","(153, 153)","(177, 123)"
"(135, 23)","(22, 124)","(68, 63)"
"(95, 207)","(56, 182)","(79, 191)"
"(235, 134)","(43, 29)","(145, 76)"
"(255, 212)","(132, 186)","(198, 195)"
"(122, 164)","(36, 178)","(85, 177)"
"(68, 4)","(20, 147)","(39, 70)"
"(16, 24)","(41, 21)","(27, 21)"
"(187, 174)","(186, 211)","(187, 193)"
"(103, 185)","(129, 191)","(118, 186)"
"(55, 121)","(171, 14)","(114, 69)"
"(206, 98)","(4, 238)","(79, 142)"
"(199, 114)","(119, 163)","(145, 124)"
"(210, 217)","(107, 78)","(139, 167)"
"(213, 42)","(8, 64)","(115, 57)"
"(75, 117)","(30, 190)","(51, 152)"
"(48, 205)","(138, 85)","(83, 135)"
"(42, 42)","(35, 26)","(40, 33)"
"(24, 164)","(91, 188)","(69, 164)"
"(182, 198)","(157, 188)","(171, 192)"
"(210, 180)","(183, 156)","(186, 179)"
"(84, 94)","(195, 84)","(136, 86)"
"(24, 15)","(94, 247)","(75, 115)"
"(55, 57)","(128, 81)","(100, 60)"
"(203, 109)","(160, 134)","(183, 123)"
"(192, 246)","(39, 213)","(121, 224)"
"(172, 22)","(202, 223)","(191, 118)"
"(199, 103)","(125, 147)","(160, 123)"
"(219, 94)","(111, 104)","(160, 94)"
"(239, 241)","(103, 104)","(163, 181)"
"(103, 251)","(68, 97)","(95, 165)"
"(247, 46)","(190, 48)","(219, 47)"
"(175, 128)","(127, 175)","(163, 163)"
"(117, 0)","(194, 159)","(153, 82)"
"(20, 89)","(56, 230)","(27, 170)"
