Start,Stop,Midpoint
"(68, 107)","(133, 16)","(110, 71)"
"(118, 12)","(245, 188)","(182, 99)"
"(73, 254)","(174, 52)","(105, 135)"
"(95, 180)","(88, 190)","(91, 184)"
"(95, 45)","(38, 41)","(68, 42)"
"(218, 82)","(95, 164)","(130, 96)"
"(102, 183)","(22, 29)","(63, 105)"
"(39, 197)","(202, 92)","(98, 122)"
"(92, 180)","(30, 169)","(56, 180)"
"(42, 34)","(21, 27)","(35, 27)"
"(0, 233)","(233, 43)","(98, 120)"
"(25, 244)","(136, 142)","(84, 197)"
"(89, 23)","(132, 54)","(124, 25)"
"(11, 198)","(43, 103)","(28, 152)"
"(180, 130)","(201, 167)","(194, 145)"
"(24, 5)","(136, 15)","(85, 5)"
"(106, 105)","(94, 33)","(98, 71)"
"(221, 138)","(244, 83)","(225, 103)"
"(222, 72)","(235, 2)","(230, 39)"
"(197, 84)","(196, 205)","(197, 145)"
"(143, 30)","(222, 191)","(189, 104)"
"(77, 111)","(48, 133)","(65, 124)"
"(48, 32)","(25, 2)","(35, 19)"
"(42, 177)","(243, 9)","(135, 86)"
"(221, 166)","(175, 126)","(199, 145)"
"(50, 233)","(37, 243)","(48, 242)"
"(2, 115)","(58, 50)","(38, 91)"
"(194, 224)","(160, 151)","(174, 191)"
"(36, 226)","(5, 236)","(18, 228)"
"(213, 118)","(201, 143)","(203, 126)"
"(75, 87)","(237, 142)","(163, 107)"
"(91, 29)","(112, 168)","(104, 96)"
"(106, 41)","(9, 228)","(76, 153)"
"(245, 54)","(207, 226)","(227, 141)"
"(95, 255)","(154, 207)","(133, 240)"
"(81, 219)","(102, 197)","(94, 211)"
"(213, 47)","(237, 201)","(224, 125)"
"(108, 98)","(219, 127)","(169, 107)"
"(139, 12)","(122, 30)","(135, 25)"
"(249, 25)","(22, 8)","(135, 17)"
"(66, 57)","(78, 255)","(76, 152)"
"(35, 165)","(18, 151)","(26, 159)"
"(37, 194)","(70, 168)","(58, 186)"
"(7, 168)","(158, 167)","(82, 165)"
"(16, 58)","(227, 119)","(114, 96)"
"(65, 155)","(220, 188)","(147, 167)"
"(144, 28)","(41, 224)","(94, 127)"
"(181, 139)","(82, 27)","(152, 63)"
"(96, 19)","(198, 182)","(163, 84)"
"(196, 134)","(107, 201)","(154, 170)"
"(120, 25)","(8, 158)","(52, 79)"
"(148, 231)","(151, 75)","(151, 155)"
"(218, 65)","(188, 128)","(200, 93)"
"(80, 239)","(205, 211)","(137, 220)"
"(181, 129)","(155, 47)","(166, 90)"
"(254, 99)","(80, 56)","(161, 84)"
"(199, 213)","(181, 32)","(191, 122)"
"(72, 211)","(2, 187)","(42, 194)"
"(146, 197)","(161, 137)","(154, 168)"
"(178, 76)","(28, 38)","(114, 46)"
"(36, 21)","(63, 33)","(49, 27)"
"(233, 4)","(129, 7)","(183, 7)"
"(155, 164)","(245, 107)","(195, 131)"
"(4, 220)","(195, 45)","(94, 127)"
"(135, 217)","(44, 51)","(83, 141)"
"(21, 251)","(2, 12)","(21, 122)"
"(199, 162)","(105, 66)","(168, 98)"
"(120, 199)","(121, 14)","(111, 108)"
"(252, 31)","(211, 157)","(226, 88)"
"(163, 245)","(190, 205)","(180, 229)"
"(205, 142)","(12, 177)","(121, 173)"
"(117, 26)","(111, 55)","(116, 42)"
"(112, 47)","(21, 255)","(76, 160)"
"(225, 228)","(44, 92)","(129, 166)"
"(9, 248)","(161, 167)","(76, 199)"
"(75, 120)","(129, 238)","(99, 182)"
"(196, 230)","(28, 31)","(98, 145)"
"(171, 66)","(217, 105)","(194, 85)"
"(142, 169)","(110, 89)","(117, 138)"
"(186, 192)","(14, 69)","(93, 138)"
"(224, 217)","(243, 52)","(229, 130)"
"(250, 85)","(244, 100)","(249, 94)"
"(73, 134)","(205, 222)","(147, 170)"
"(95, 3)","(80, 15)","(85, 6)"
"(232, 107)","(66, 191)","(163, 163)"
"(121, 27)","(65, 43)","(89, 31)"
"(82, 240)","(34, 86)","(76, 145)"
"(1, 9)","(179, 175)","(70, 112)"
"(129, 181)","(250, 215)","(192, 195)"
"(24, 29)","(127, 9)","(81, 25)"
"(143, 136)","(148, 13)","(147, 76)"
"(226, 175)","(50, 170)","(136, 177)"
"(102, 152)","(213, 79)","(137, 95)"
"(88, 127)","(128, 73)","(113, 105)"
"(121, 190)","(68, 54)","(83, 134)"
"(182, 2)","(228, 23)","(206, 11)"
"(1, 253)","(2, 216)","(2, 235)"
"(114, 99)","(44, 227)","(77, 161)"
"(220, 180)","(119, 67)","(189, 104)"
"(39, 167)","(255, 224)","(161, 181)"
"(73, 87)","(188, 88)","(131, 84)"
"(31, 93)","(224, 42)","(127, 67)"
"(242, 132)","(123, 119)","(184, 124)"
"(235, 56)","(19, 115)","(137, 95)"
"(146, 123)","(15, 60)","(81, 91)"
"(210, 216)","(139, 61)","(191, 122)"
"(126, 145)","(98, 250)","(109, 194)"
"(124, 131)","(105, 187)","(105, 149)"
"(117, 161)","(250, 109)","(168, 120)"
"(152, 38)","(109, 42)","(131, 40)"
"(196, 181)","(67, 129)","(121, 166)"
"(63, 234)","(237, 150)","(160, 202)"
"(167, 247)","(247, 94)","(219, 183)"
"(200, 187)","(105, 248)","(145, 210)"
"(98, 177)","(166, 224)","(127, 205)"
"(227, 13)","(154, 61)","(183, 29)"
"(7, 4)","(240, 189)","(91, 129)"
"(4, 6)","(30, 110)","(10, 65)"
"(155, 38)","(42, 116)","(104, 82)"
"(243, 113)","(200, 163)","(223, 139)"
"(180, 239)","(135, 8)","(160, 121)"
"(110, 36)","(108, 52)","(108, 43)"
"(255, 36)","(79, 121)","(152, 63)"
"(187, 229)","(148, 149)","(171, 186)"
"(82, 153)","(32, 8)","(58, 80)"
"(114, 224)","(62, 33)","(83, 134)"
"(96, 149)","(124, 162)","(107, 158)"
"(52, 203)","(191, 109)","(138, 173)"
"(197, 31)","(186, 243)","(191, 136)"
"(228, 67)","(189, 223)","(199, 135)"
"(154, 148)","(244, 87)","(200, 119)"
"(10, 177)","(207, 232)","(110, 203)"
"(179, 157)","(23, 176)","(96, 161)"
"(60, 192)","(156, 161)","(107, 176)"
"(237, 213)","(71, 170)","(165, 181)"
"(45, 242)","(222, 203)","(133, 222)"
"(35, 92)","(224, 237)","(128, 166)"
"(226, 158)","(100, 131)","(162, 146)"
"(218, 30)","(224, 243)","(220, 137)"
"(159, 122)","(147, 245)","(159, 189)"
"(250, 107)","(6, 107)","(128, 107)"
"(22, 183)","(87, 202)","(53, 194)"
"(229, 10)","(114, 221)","(192, 136)"
"(206, 187)","(171, 46)","(191, 114)"
"(200, 31)","(135, 234)","(150, 115)"
"(251, 167)","(225, 163)","(237, 166)"
"(17, 9)","(32, 80)","(24, 45)"
"(211, 146)","(175, 117)","(189, 136)"
"(117, 49)","(39, 156)","(81, 105)"
"(9, 194)","(147, 3)","(98, 119)"
"(205, 251)","(131, 188)","(174, 214)"
"(146, 75)","(195, 170)","(189, 104)"
"(120, 236)","(86, 223)","(101, 232)"
"(39, 146)","(214, 204)","(135, 166)"
"(194, 116)","(87, 37)","(145, 72)"
"(8, 114)","(27, 55)","(14, 81)"
"(124, 59)","(103, 60)","(114, 60)"
"(69, 246)","(182, 86)","(104, 145)"
"(201, 111)","(59, 173)","(124, 136)"
"(232, 222)","(220, 86)","(229, 151)"
"(129, 100)","(151, 191)","(137, 148)"
"(192, 171)","(205, 229)","(198, 200)"
"(234, 130)","(137, 202)","(188, 168)"
"(235, 158)","(254, 177)","(246, 166)"
"(70, 148)","(75, 184)","(73, 165)"
"(111, 96)","(140, 24)","(131, 66)"
"(8, 40)","(4, 97)","(8, 70)"
"(44, 154)","(216, 237)","(122, 203)"
"(79, 155)","(47, 119)","(60, 140)"
"(114, 115)","(100, 38)","(100, 84)"
"(42, 154)","(105, 152)","(73, 153)"
"(36, 172)","(215, 22)","(123, 95)"
"(18, 59)","(188, 152)","(109, 99)"
"(185, 33)","(97, 18)","(139, 28)"
"(238, 38)","(42, 241)","(111, 110)"
"(173, 181)","(245, 7)","(214, 99)"
"(155, 35)","(84, 225)","(108, 118)"
"(11, 121)","(255, 204)","(129, 166)"
"(193, 72)","(62, 218)","(100, 117)"
"(43, 243)","(252, 211)","(140, 220)"
"(100, 85)","(231, 166)","(183, 108)"
"(31, 253)","(51, 169)","(41, 211)"
"(125, 152)","(205, 143)","(162, 145)"
"(249, 17)","(37, 236)","(121, 104)"
"(68, 125)","(190, 88)","(118, 96)"
"(177, 221)","(204, 150)","(181, 176)"
"(115, 46)","(89, 70)","(101, 57)"
"(174, 8)","(104, 41)","(138, 23)"
"(123, 251)","(162, 105)","(146, 182)"
"(235, 98)","(202, 72)","(223, 81)"
"(126, 94)","(176, 18)","(152, 57)"
"(118, 52)","(229, 99)","(164, 85)"
"(54, 205)","(34, 90)","(51, 141)"
"(138, 154)","(19, 116)","(86, 128)"
"(237, 29)","(8, 132)","(111, 69)"
"(69, 114)","(50, 109)","(61, 110)"
"(175, 11)","(99, 14)","(136, 11)"
"(223, 133)","(98, 29)","(159, 83)"
"(243, 81)","(253, 166)","(253, 118)"
"(117, 223)","(169, 134)","(146, 182)"
"(13, 102)","(67, 204)","(27, 166)"
"(242, 141)","(176, 166)","(205, 149)"
"(15, 168)","(196, 69)","(101, 114)"
"(60, 143)","(159, 189)","(115, 160)"
"(195, 230)","(184, 64)","(196, 143)"
"(148, 43)","(84, 246)","(106, 134)"
"(100, 151)","(134, 156)","(118, 152)"
"(146, 48)","(40, 7)","(97, 24)"
"(44, 76)","(197, 142)","(130, 99)"
"(113, 251)","(34, 79)","(87, 152)"
"(87, 80)","(102, 102)","(92, 93)"
"(84, 239)","(40, 224)","(59, 235)"
"(0, 255)","(28, 199)","(10, 223)"
"(53, 223)","(149, 132)","(106, 183)"
"(217, 41)","(148, 219)","(199, 145)"
"(128, 138)","(251, 29)","(210, 104)"
"(182, 179)","(67, 39)","(127, 107)"
"(155, 94)","(29, 185)","(85, 132)"
"(109, 136)","(5, 219)","(63, 183)"
"(145, 153)","(208, 220)","(175, 188)"
"(30, 39)","(103, 149)","(58, 102)"
"(83, 133)","(68, 54)","(81, 88)"
"(232, 23)","(172, 110)","(215, 79)"
"(182, 133)","(206, 121)","(189, 122)"
"(60, 154)","(65, 42)","(66, 101)"
"(190, 240)","(21, 116)","(118, 166)"
"(198, 116)","(21, 215)","(118, 174)"
"(71, 87)","(214, 115)","(147, 96)"
"(139, 41)","(224, 62)","(185, 48)"
"(138, 58)","(33, 108)","(87, 84)"
"(190, 74)","(105, 144)","(129, 90)"
"(74, 187)","(81, 64)","(76, 124)"
"(163, 118)","(247, 186)","(185, 172)"
"(207, 68)","(171, 145)","(202, 119)"
"(60, 235)","(9, 95)","(27, 173)"
"(151, 93)","(81, 234)","(103, 150)"
"(140, 179)","(76, 198)","(111, 191)"
"(236, 68)","(192, 9)","(205, 48)"
"(231, 210)","(56, 67)","(118, 164)"
"(228, 62)","(241, 57)","(234, 59)"
"(86, 29)","(240, 130)","(159, 83)"
"(66, 28)","(60, 122)","(66, 78)"
"(41, 125)","(142, 174)","(90, 151)"
"(110, 126)","(205, 62)","(146, 83)"
"(40, 250)","(94, 51)","(76, 160)"
"(127, 101)","(218, 243)","(163, 181)"
"(195, 234)","(55, 242)","(123, 236)"
"(127, 139)","(81, 14)","(99, 82)"
"(10, 177)","(101, 195)","(61, 180)"
"(116, 215)","(201, 248)","(150, 240)"
"(75, 243)","(196, 212)","(132, 224)"
"(46, 117)","(217, 136)","(129, 129)"
"(135, 230)","(220, 155)","(167, 182)"
"(32, 246)","(28, 205)","(32, 224)"
"(251, 199)","(245, 120)","(248, 160)"
"(62, 124)","(79, 85)","(71, 105)"
"(24, 230)","(234, 125)","(124, 173)"
"(195, 249)","(151, 228)","(166, 246)"
"(111, 152)","(29, 30)","(75, 86)"
"(194, 247)","(215, 8)","(202, 125)"
"(18, 172)","(26, 56)","(21, 113)"
"(142, 46)","(84, 224)","(107, 129)"
"(186, 45)","(193, 109)","(186, 80)"
"(25, 137)","(193, 218)","(120, 166)"
"(118, 190)","(179, 87)","(165, 155)"
"(228, 51)","(55, 229)","(111, 109)"
"(192, 51)","(77, 110)","(139, 85)"
"(240, 30)","(227, 143)","(228, 81)"
"(254, 121)","(101, 60)","(170, 98)"
"(6, 103)","(106, 158)","(57, 129)"
"(158, 144)","(253, 100)","(202, 119)"
"(79, 27)","(208, 43)","(139, 39)"
"(155, 165)","(53, 151)","(105, 157)"
"(22, 93)","(62, 170)","(46, 127)"
"(145, 104)","(61, 157)","(97, 124)"
"(142, 195)","(33, 98)","(93, 141)"
"(63, 121)","(143, 79)","(101, 98)"
"(61, 224)","(53, 69)","(54, 150)"
"(215, 77)","(39, 209)","(100, 116)"
"(196, 156)","(108, 168)","(157, 167)"
"(148, 124)","(225, 57)","(198, 102)"
"(76, 125)","(237, 252)","(164, 181)"
"(198, 238)","(208, 117)","(198, 173)"
"(125, 0)","(203, 131)","(153, 76)"
"(53, 151)","(121, 36)","(85, 92)"
"(45, 223)","(25, 241)","(32, 229)"
"(233, 94)","(110, 39)","(164, 74)"
"(124, 171)","(140, 84)","(130, 126)"
"(65, 127)","(32, 124)","(47, 127)"
"(242, 17)","(14, 135)","(120, 68)"
"(213, 30)","(29, 6)","(115, 24)"
"(226, 68)","(139, 213)","(188, 146)"
"(48, 155)","(17, 227)","(27, 185)"
"(28, 141)","(179, 17)","(104, 80)"
"(35, 26)","(178, 105)","(116, 56)"
"(187, 228)","(93, 206)","(150, 207)"
"(22, 152)","(37, 40)","(32, 99)"
"(225, 221)","(10, 80)","(108, 160)"
"(8, 167)","(163, 188)","(86, 177)"
"(71, 238)","(150, 208)","(114, 227)"
"(99, 55)","(56, 145)","(78, 100)"
"(251, 26)","(27, 40)","(147, 41)"
"(157, 223)","(84, 161)","(114, 199)"
"(79, 146)","(69, 247)","(77, 199)"
"(213, 218)","(227, 165)","(218, 190)"
"(103, 120)","(195, 86)","(141, 95)"
"(92, 65)","(7, 129)","(42, 89)"
"(88, 139)","(48, 192)","(74, 171)"
"(42, 246)","(22, 5)","(21, 134)"
"(207, 123)","(131, 76)","(170, 99)"
"(76, 199)","(101, 57)","(76, 116)"
"(191, 13)","(85, 93)","(137, 52)"
"(176, 214)","(254, 140)","(216, 178)"
"(142, 109)","(200, 255)","(174, 179)"
"(178, 128)","(187, 85)","(183, 107)"
"(23, 168)","(252, 84)","(118, 107)"
"(76, 231)","(108, 194)","(92, 213)"
"(250, 162)","(96, 97)","(185, 118)"
"(245, 169)","(178, 117)","(220, 135)"
"(131, 128)","(83, 9)","(99, 77)"
"(179, 8)","(98, 68)","(136, 35)"
"(1, 215)","(105, 100)","(74, 179)"
"(246, 48)","(246, 253)","(246, 149)"
"(154, 210)","(35, 197)","(93, 205)"
"(202, 218)","(30, 155)","(108, 195)"
"(68, 100)","(239, 34)","(144, 58)"
"(186, 205)","(189, 195)","(189, 202)"
"(209, 133)","(34, 131)","(123, 131)"
"(24, 255)","(244, 142)","(112, 177)"
"(123, 82)","(36, 125)","(77, 101)"
"(172, 131)","(124, 242)","(144, 182)"
"(240, 24)","(152, 251)","(199, 140)"
"(4, 151)","(59, 158)","(30, 156)"
"(89, 30)","(50, 99)","(68, 63)"
"(134, 84)","(25, 172)","(84, 132)"
"(54, 224)","(178, 110)","(122, 173)"
"(54, 109)","(201, 252)","(141, 167)"
"(184, 246)","(8, 147)","(102, 191)"
"(52, 50)","(155, 255)","(103, 153)"
"(111, 25)","(79, 11)","(91, 22)"
"(31, 207)","(31, 125)","(31, 166)"
"(50, 94)","(111, 48)","(71, 62)"
"(6, 187)","(66, 59)","(22, 109)"
"(36, 162)","(187, 10)","(122, 97)"
"(78, 12)","(119, 52)","(106, 24)"
"(120, 29)","(247, 46)","(177, 45)"
"(164, 174)","(140, 136)","(161, 146)"
"(113, 183)","(215, 45)","(147, 97)"
"(245, 232)","(167, 21)","(202, 131)"
"(124, 73)","(151, 235)","(133, 158)"
"(197, 240)","(86, 53)","(122, 166)"
"(117, 134)","(66, 154)","(90, 142)"
"(224, 176)","(117, 137)","(157, 170)"
"(217, 94)","(222, 159)","(222, 124)"
"(37, 177)","(140, 154)","(84, 161)"
"(230, 9)","(69, 196)","(133, 86)"
"(207, 59)","(94, 47)","(157, 47)"
"(223, 90)","(182, 137)","(208, 119)"
"(154, 130)","(73, 97)","(111, 116)"
"(161, 254)","(192, 248)","(177, 252)"
"(149, 88)","(233, 50)","(205, 83)"
"(171, 166)","(26, 229)","(93, 192)"
"(7, 161)","(123, 4)","(55, 73)"
"(6, 219)","(127, 84)","(77, 162)"
"(39, 197)","(142, 35)","(98, 124)"
"(157, 204)","(116, 171)","(142, 182)"
"(166, 139)","(23, 222)","(105, 191)"
"(107, 202)","(252, 56)","(191, 141)"
"(99, 212)","(89, 58)","(91, 138)"
"(172, 200)","(54, 252)","(114, 227)"
"(111, 53)","(81, 251)","(103, 159)"
"(165, 160)","(78, 98)","(140, 111)"
"(1, 49)","(225, 54)","(115, 46)"
"(51, 140)","(25, 128)","(39, 133)"
"(153, 181)","(73, 15)","(100, 111)"
"(212, 165)","(27, 3)","(149, 55)"
"(45, 223)","(36, 170)","(38, 199)"
"(141, 116)","(47, 164)","(95, 141)"
"(184, 140)","(106, 252)","(142, 193)"
"(31, 134)","(115, 112)","(77, 127)"
"(91, 97)","(21, 178)","(68, 149)"
"(17, 7)","(161, 222)","(77, 126)"
"(18, 107)","(227, 186)","(109, 160)"
"(91, 151)","(221, 47)","(142, 85)"
"(104, 229)","(163, 28)","(112, 107)"
"(50, 180)","(81, 179)","(66, 180)"
"(14, 247)","(145, 176)","(83, 215)"
"(8, 218)","(228, 153)","(108, 176)"
"(232, 71)","(102, 158)","(147, 94)"
"(37, 50)","(109, 110)","(70, 83)"
"(87, 189)","(33, 74)","(76, 116)"
"(124, 110)","(184, 157)","(160, 127)"
"(5, 122)","(206, 155)","(113, 131)"
"(40, 60)","(60, 37)","(43, 42)"
"(81, 99)","(20, 179)","(57, 145)"
"(88, 104)","(178, 37)","(145, 83)"
"(140, 196)","(103, 189)","(120, 194)"
"(175, 205)","(110, 246)","(137, 220)"
"(219, 88)","(211, 92)","(215, 90)"
"(231, 197)","(55, 150)","(147, 170)"
"(244, 209)","(236, 63)","(239, 136)"
"(23, 181)","(82, 198)","(48, 194)"
"(83, 59)","(217, 99)","(149, 80)"
"(60, 157)","(190, 155)","(124, 154)"
"(93, 229)","(39, 44)","(76, 127)"
"(235, 164)","(120, 126)","(170, 153)"
"(196, 101)","(60, 155)","(131, 131)"
"(180, 151)","(222, 102)","(199, 125)"
"(45, 128)","(198, 51)","(127, 95)"
"(10, 224)","(174, 29)","(92, 127)"
"(211, 109)","(99, 47)","(153, 80)"
"(171, 174)","(62, 145)","(114, 162)"
"(16, 169)","(197, 52)","(110, 114)"
"(203, 48)","(1, 232)","(91, 129)"
"(27, 194)","(207, 191)","(118, 194)"
"(213, 72)","(237, 19)","(224, 45)"
"(27, 196)","(111, 217)","(73, 202)"
"(135, 140)","(24, 117)","(80, 128)"
"(47, 132)","(127, 227)","(88, 178)"
"(99, 85)","(71, 28)","(93, 49)"
"(109, 86)","(246, 234)","(157, 180)"
"(230, 109)","(35, 139)","(135, 126)"
"(41, 62)","(204, 202)","(103, 151)"
"(58, 111)","(84, 192)","(76, 146)"
"(171, 117)","(104, 31)","(151, 61)"
"(41, 9)","(154, 46)","(101, 24)"
"(59, 70)","(40, 55)","(47, 65)"
"(239, 8)","(120, 41)","(184, 29)"
"(42, 119)","(119, 76)","(80, 97)"
"(33, 139)","(243, 57)","(135, 95)"
"(247, 89)","(95, 47)","(165, 74)"
"(188, 170)","(239, 121)","(213, 145)"
"(68, 235)","(196, 232)","(133, 236)"
"(212, 157)","(61, 73)","(153, 99)"
"(44, 138)","(20, 101)","(33, 119)"
"(137, 119)","(253, 45)","(197, 84)"
"(28, 171)","(7, 76)","(21, 120)"
"(9, 27)","(14, 21)","(10, 23)"
"(217, 140)","(123, 217)","(172, 180)"
"(89, 162)","(19, 145)","(51, 157)"
"(38, 24)","(48, 128)","(38, 81)"
"(88, 48)","(192, 94)","(141, 70)"
"(170, 215)","(230, 214)","(200, 215)"
"(92, 130)","(56, 170)","(70, 146)"
"(132, 197)","(179, 68)","(169, 146)"
"(202, 38)","(203, 214)","(202, 126)"
"(16, 134)","(214, 153)","(119, 139)"
"(184, 236)","(80, 89)","(129, 166)"
"(108, 80)","(89, 16)","(96, 51)"
"(242, 171)","(87, 10)","(165, 90)"
"(98, 126)","(138, 219)","(117, 173)"
"(124, 28)","(227, 30)","(175, 29)"
"(45, 1)","(96, 79)","(75, 35)"
"(199, 101)","(129, 238)","(172, 177)"
"(243, 117)","(254, 24)","(251, 73)"
"(90, 85)","(230, 77)","(163, 84)"
"(102, 22)","(159, 223)","(122, 131)"
"(189, 84)","(171, 163)","(178, 122)"
"(127, 254)","(151, 203)","(135, 225)"
"(117, 137)","(26, 236)","(77, 192)"
"(152, 83)","(182, 191)","(168, 136)"
"(131, 110)","(49, 233)","(77, 158)"
"(53, 135)","(166, 203)","(115, 163)"
"(185, 117)","(208, 120)","(195, 120)"
"(226, 24)","(204, 137)","(215, 80)"
"(222, 48)","(56, 135)","(134, 86)"
"(180, 253)","(116, 76)","(140, 173)"
"(144, 139)","(4, 220)","(75, 180)"
"(136, 212)","(110, 230)","(122, 220)"
"(127, 72)","(100, 47)","(111, 62)"
"(196, 226)","(244, 224)","(219, 224)"
"(106, 151)","(231, 221)","(168, 186)"
"(72, 176)","(69, 35)","(72, 104)"
"(126, 59)","(132, 125)","(130, 91)"
"(123, 218)","(52, 191)","(78, 214)"
"(15, 46)","(178, 136)","(95, 92)"
"(184, 194)","(39, 223)","(110, 207)"
"(213, 122)","(85, 45)","(153, 80)"
"(62, 105)","(38, 49)","(50, 77)"
"(239, 92)","(105, 207)","(170, 147)"
"(181, 118)","(21, 11)","(131, 35)"
"(227, 133)","(156, 73)","(189, 106)"
"(154, 133)","(217, 23)","(156, 49)"
"(144, 53)","(163, 220)","(160, 130)"
"(84, 53)","(104, 28)","(88, 35)"
"(200, 132)","(111, 215)","(166, 184)"
"(230, 151)","(99, 246)","(163, 197)"
"(190, 78)","(254, 121)","(214, 107)"
"(95, 18)","(159, 55)","(130, 33)"
"(138, 184)","(4, 213)","(72, 199)"
"(227, 171)","(13, 46)","(122, 107)"
"(40, 81)","(15, 182)","(21, 125)"
"(112, 13)","(17, 108)","(67, 63)"
"(202, 156)","(222, 243)","(214, 197)"
"(119, 85)","(197, 94)","(162, 85)"
"(255, 46)","(7, 108)","(121, 67)"
"(45, 77)","(26, 58)","(32, 71)"
"(141, 159)","(200, 207)","(167, 186)"
"(150, 236)","(3, 58)","(93, 131)"
"(152, 206)","(22, 73)","(93, 134)"
"(71, 196)","(214, 213)","(143, 204)"
"(226, 76)","(52, 8)","(137, 44)"
"(23, 217)","(147, 114)","(77, 158)"
"(197, 197)","(129, 166)","(164, 181)"
"(77, 49)","(26, 2)","(62, 15)"
"(43, 193)","(248, 131)","(153, 170)"
"(209, 37)","(228, 74)","(218, 56)"
"(103, 110)","(194, 217)","(145, 167)"
"(17, 57)","(253, 6)","(127, 24)"
"(214, 74)","(32, 28)","(128, 46)"
"(32, 190)","(114, 51)","(76, 124)"
"(51, 28)","(216, 66)","(134, 46)"
"(65, 64)","(130, 23)","(106, 52)"
"(42, 130)","(51, 117)","(49, 126)"
"(55, 250)","(254, 139)","(162, 202)"
"(152, 207)","(234, 156)","(181, 170)"
"(48, 125)","(207, 18)","(123, 67)"
"(41, 181)","(184, 62)","(105, 114)"
"(92, 68)","(223, 51)","(150, 52)"
"(250, 20)","(145, 120)","(212, 84)"
"(202, 45)","(12, 114)","(105, 77)"
"(195, 133)","(34, 74)","(120, 98)"
"(12, 2)","(150, 240)","(76, 126)"
"(157, 68)","(8, 102)","(82, 84)"
"(137, 246)","(246, 48)","(198, 154)"
"(255, 229)","(65, 148)","(166, 183)"
"(158, 230)","(129, 172)","(144, 201)"
"(141, 192)","(255, 141)","(198, 167)"
"(254, 76)","(93, 115)","(162, 84)"
"(216, 138)","(122, 32)","(164, 90)"
"(72, 15)","(172, 64)","(130, 31)"
"(46, 169)","(188, 229)","(113, 203)"
"(248, 158)","(6, 111)","(133, 129)"
"(183, 15)","(36, 199)","(111, 108)"
"(197, 48)","(114, 230)","(168, 151)"
"(64, 97)","(78, 101)","(69, 101)"
"(181, 184)","(205, 195)","(190, 192)"
"(246, 247)","(62, 159)","(153, 204)"
"(169, 84)","(121, 177)","(141, 126)"
"(88, 109)","(71, 220)","(77, 162)"
"(26, 40)","(185, 155)","(105, 98)"
"(11, 242)","(32, 31)","(21, 136)"
"(104, 51)","(169, 85)","(137, 67)"
"(21, 222)","(65, 85)","(28, 139)"
"(109, 91)","(73, 61)","(85, 82)"
"(91, 211)","(59, 193)","(73, 204)"
"(46, 64)","(3, 28)","(20, 51)"
"(146, 248)","(234, 119)","(176, 170)"
"(119, 36)","(232, 215)","(189, 112)"
"(115, 233)","(112, 221)","(113, 228)"
"(247, 248)","(180, 113)","(231, 163)"
"(63, 102)","(233, 167)","(117, 165)"
"(109, 64)","(164, 164)","(136, 114)"
"(124, 84)","(155, 32)","(152, 71)"
"(29, 209)","(48, 14)","(38, 111)"
"(22, 20)","(86, 182)","(57, 98)"
"(101, 117)","(75, 68)","(87, 94)"
"(37, 188)","(71, 48)","(42, 106)"
"(53, 54)","(210, 52)","(130, 52)"
"(169, 204)","(122, 213)","(143, 206)"
"(107, 186)","(62, 53)","(78, 126)"
"(134, 67)","(19, 88)","(83, 84)"
"(39, 80)","(93, 49)","(66, 65)"
"(84, 79)","(191, 249)","(135, 166)"
"(139, 209)","(238, 221)","(188, 215)"
"(178, 78)","(39, 189)","(98, 123)"
"(119, 136)","(208, 123)","(157, 123)"
"(141, 82)","(158, 90)","(148, 87)"
"(30, 234)","(125, 72)","(77, 153)"
"(78, 213)","(20, 228)","(47, 218)"
"(72, 228)","(249, 145)","(154, 180)"
"(141, 110)","(202, 131)","(172, 120)"
"(235, 229)","(159, 183)","(207, 196)"
"(165, 110)","(99, 159)","(130, 132)"
"(131, 105)","(227, 180)","(167, 154)"
"(54, 164)","(60, 128)","(57, 146)"
"(138, 18)","(210, 227)","(189, 107)"
"(173, 144)","(116, 77)","(144, 111)"
"(49, 149)","(149, 181)","(107, 157)"
"(163, 190)","(185, 193)","(174, 191)"
"(29, 33)","(50, 178)","(38, 107)"
"(49, 76)","(78, 135)","(64, 105)"
"(136, 96)","(143, 212)","(137, 156)"
"(65, 107)","(143, 204)","(104, 155)"
"(71, 60)","(89, 138)","(77, 102)"
"(92, 148)","(125, 7)","(114, 83)"
"(77, 120)","(22, 232)","(67, 193)"
"(148, 95)","(138, 177)","(142, 135)"
"(82, 27)","(54, 57)","(68, 42)"
